,id,sentiment_predict
1152,1046769865548353536,0
1153,1032024796274540544,2
1154,1046788109395005441,0
1155,1040388669222334464,2
1156,1048075309294243841,2
1157,1041776526730117121,1
1158,1031925269039394817,2
1159,1049119203339395072,2
1160,1046230832929746945,1
1161,1046941456215228416,0
1162,1049239257028743168,0
1163,1046785411983511553,1
1164,1046749813809795073,1
1165,1046726714540404738,0
1166,1034481952202600450,2
1167,1049121429952901120,1
1168,1043073097077731328,2
1169,1046745107330985984,0
1170,1046799785599094785,1
1171,1048405220680785920,1
1172,1047321272152195072,0
1173,1049167565816299520,0
1174,1049284120591958016,1
1175,1046943754077315072,0
1176,1046914673583566848,0
1177,1033889301539565568,1
1178,1045510160167383040,0
1179,1043451041264685057,2
1180,1037514376268455937,2
1181,1044219903387955208,2
1182,1045477703342837766,2
1183,1046796849791848448,0
1184,1044614496030007296,2
1185,1046734619264061441,0
1186,1050142440030658562,2
1187,1047445240297279488,2
1188,1047559408446656512,2
1189,1047555102377226246,0
1190,1046688241590706177,0
1191,1049308223889653760,0
1192,1045462125232214016,0
1193,1049144136497074176,0
1194,1045339833906999296,1
1195,1049304780290629637,2
1196,1045025214097022976,2
1197,1046744593621028866,1
1198,1049135904659570689,0
1199,1045804060169957382,2
1200,1046224484892643329,0
1201,1045352398586294283,1
1202,1049135684425015297,1
1203,1049141684318167040,0
1204,1045445591529115649,0
1205,1049134207342170112,0
1206,1041469041066631169,2
1207,1045474028792807424,0
1208,1043393466858921984,2
1209,1035464072974815237,2
1210,1046924573785174017,1
1211,1047327730109489152,1
1212,1049114699877568512,1
1213,1044511855165796357,2
1214,1040397979906187265,2
1215,1049189060957417477,1
1216,1050737281428930560,0
1217,1046939552244482049,1
1218,1047427049718276097,1
1219,1046781300902961152,1
1220,1046790730331705344,1
1221,1047989337051332608,2
1222,1047379715441549313,1
1223,1049323205897465856,0
1224,1045442127147257856,1
1225,1048209504037482496,1
1226,1044358161862455296,2
1227,1046249390548176897,1
1228,1046936339244040192,0
1229,1045418105437147137,1
1230,1049111782214840320,2
1231,1046934647291047937,0
1232,1044242553397284864,2
1233,1049106650819436545,1
1234,1049267971321991168,1
1235,1042785852223631360,2
1236,1044513337617321984,2
1237,1043633735986499586,2
1238,1035533045007376384,2
1239,1045081391170498561,2
1240,1045435442361970694,1
1241,1049241089310437378,0
1242,1046952301473280001,0
1243,1049114056571998208,0
1244,1045443661562105856,0
1245,1047556714671878144,1
1246,1045466143526453248,1
1247,1044969121878863873,2
1248,1049148214291644416,0
1249,1046756816821129217,0
1250,1048205060285579264,0
1251,1047325043280232448,0
1252,1038781569299881985,2
1253,1049256333558603776,0
1254,1046998094154518528,0
1255,1050416783251988486,2
1256,1046790804210143333,1
1257,1046946311331823618,0
1258,1037471699573395456,2
1259,1048395872239845378,0
1260,1032649954039410688,1
1261,1031977842014347265,2
1262,1047028451247607809,0
1263,1046773727600496642,1
1264,1047327416916631552,1
1265,1043093533287243778,2
1266,1048202855839150080,1
1267,1030900993242923008,0
1268,1049147262562131968,0
1269,1046737163172425729,1
1270,1046792946698342400,0
1271,1049144092096176128,1
1272,1048903263515529216,2
1273,1045418062021890048,1
1274,1052528067569160192,1
1275,1038578129466478592,2
1276,1046866912293130246,2
1277,1048393170239860738,1
1278,1046744499362385920,0
1279,1047367360317931520,1
1280,1046790246879449088,0
1281,1046233777490591745,0
1282,1050360113901522944,2
1283,1046922191189827584,0
1284,1046235264211922952,0
1285,1047611984596938753,2
1286,1046660239343464448,1
1287,1049305222651293696,1
1288,1049134116728438784,1
1289,1047481109997662208,0
1290,1046247475319902208,1
1291,1046737583710121987,0
1292,1048389017622986752,1
1293,1035230757277642752,2
1294,1045451743620943872,1
1295,1047307589778849792,1
1296,1046782350074425344,2
1297,1049283214995546112,1
1298,1045437870083899392,1
1299,1040343633642381313,2
1300,1039529001344065537,2
1301,1046977114879201286,0
1302,1046764415591305216,0
1303,1049169494659280896,1
1304,1045351082749304832,1
1305,1036220448311193600,1
1306,1046915929605660672,0
1307,1046784562901250049,1
1308,1037466999272742917,1
1309,1045455568905936896,2
1310,1049256537376677888,1
1311,1033108092878249990,2
1312,1048389592674648065,0
1313,1046786667242246144,0
1314,1047482873194975233,1
1315,1046955879646531585,0
1316,1046769796124209159,0
1317,1037659457822572544,2
1318,1046245296479637504,0
1319,1050723056983961600,1
1320,1042058160280764419,2
1321,1046926619582128129,0
1322,1047455016255217664,2
1323,1049282137348870146,1
1324,1049305728182312966,0
1325,1046776406389268480,0
1326,1049287827530424320,0
1327,1046245236220014593,0
1328,1045502830042402816,1
1329,1047508015107194880,1
1330,1049231609046716416,0
1331,1036886585499779072,2
1332,1043553009282756609,2
1333,1049320124312932353,0
1334,1045356942267494400,1
1335,1039093880480645120,2
1336,1047321746813190144,1
1337,1049296821250613248,0
1338,1046770558325673985,0
1339,1049194626677190656,0
1340,1045420232825819137,1
1341,1038532428489359360,2
1342,1047319694124965893,1
1343,1031553051704754176,2
1344,1049125741877755910,1
1345,1042484068531793920,2
1346,1046237138348642305,0
1347,1048405182328004608,0
1348,1041802486389121024,2
1349,1042923118753402880,2
1350,1045435412963966977,2
1351,1048209491135746048,1
1352,1052559954312343552,2
1353,1037169949599510529,2
1354,1046231128699523073,0
1355,1042985331610419201,1
1356,1045371428932132864,1
1357,1046743094337638400,0
1358,1046252503191425024,0
1359,1049160725783093248,0
1360,1045433767589015552,1
1361,1050360019127070721,2
1362,1044559659296796673,2
1363,1046683553570918400,1
1364,1048937238325645312,2
1365,1047497257153650689,2
1366,1046974830158012416,1
1367,1050733374397140992,0
1368,1051205049081352192,2
1369,1045328089369247744,0
1370,1049291749196292096,0
1371,1046743895525249024,0
1372,1049313626941796353,0
1373,1045373251260751872,0
1374,1046771055233323009,0
1375,1043099259543928832,2
1376,1047033506793185280,1
1377,1039209096749166592,2
1378,1039469327903272960,2
1379,1048931102516269058,2
1380,1047552619319873537,0
1381,1048670787207618560,2
1382,1045342685333245952,1
1383,1045339877900996608,2
1384,1044607461477408768,2
1385,1046943877180141568,0
1386,1045480955455197184,1
1387,1048543391896690688,1
1388,1049321318183837696,0
1389,1049314300375040000,1
1390,1049155738961170432,1
1391,1045415458692911109,1
1392,1047485495826112515,1
1393,1046779420856504320,2
1394,1046928439268319232,1
1395,1046791021085032450,1
1396,1045015143929860098,2
1397,1045346314714853376,1
1398,1045331159259983873,2
1399,1041615165773496323,2
1400,1047313588397006848,1
1401,1046229078184001536,0
1402,1038774026309492737,2
1403,1037827784507158528,2
1404,1046960866862739458,0
1405,1045471944982896642,2
1406,1046934939764240385,1
1407,1045363951977025536,1
1408,1047493627478519809,1
1409,1049952678225371136,2
1410,1037385130137071621,2
1411,1041513570754736128,2
1412,1045418561513168901,2
1413,1049117515106983936,1
1414,1049309803816910848,0
1415,1050730781109301248,0
1416,1045435347235217413,1
1417,1045329573934768128,2
1418,1049451030306545664,2
1419,1045078415332843521,2
1420,1049259979696431104,0
1421,1049140432851148800,1
1422,1046767064944451584,1
1423,1039992044989636610,2
1424,1040189217912102912,2
1425,1049556325187952646,2
1426,1045421938385059840,2
1427,1046759131313569792,1
1428,1048422259780739072,1
1429,1046734132422873088,1
1430,1037434557694390272,2
1431,1045461172210814976,1
1432,1049234061162663936,1
1433,1048403471093956609,1
1434,1037482005984817154,2
1435,1046796838840471556,1
1436,1046777369623707648,2
1437,1045036982957674496,2
1438,1046970877466808321,0
1439,1046951807925334022,1
1440,1039844167311077376,2
1441,1039355349638176770,2
1442,1035594195589910528,2
1443,1047065790091005952,0
1444,1045379775588691968,0
1445,1047473695499964418,1
1446,1046948378821758977,0
1447,1046258486961754113,0
1448,1046336365254897664,2
1449,1046229215442587653,0
1450,1046953528596602880,0
1451,1046800609549148160,0
1452,1046720504231596032,1
1453,1046795271508758529,0
1454,1048207977214369793,0
1455,1047462232479551488,0
1456,1049360474507292672,2
1457,1048387526791258113,0
1458,1049139563669737472,0
1459,1039114494507724800,2
1460,1048460979573411840,1
1461,1052564975632314369,2
1462,1045328422120116225,1
1463,1049300660339073024,0
1464,1049191911213490177,0
1465,1049233495988621312,1
1466,1046762406901411841,0
1467,1046227242655920128,0
1468,1046988494713827330,0
1469,1039106208148467712,2
1470,1046694497344802816,0
1471,1046800317671755777,1
1472,1046768806813667329,1
1473,1047491995084763136,1
1474,1046756459604783104,1
1475,1039866511907799040,2
1476,1047468700981514240,1
1477,1049303454643093504,1
1478,1046758967052050432,0
1479,1047415373467963392,0
1480,1045523624814399488,0
1481,1047364085820612608,0
1482,1039518686145523712,2
1483,1047454121249464321,1
1484,1046796733676769280,1
1485,1049107642038276097,1
1486,1047562559824564225,0
1487,1049267668258312194,0
1488,1047494837145128960,0
1489,1045433276326924288,1
1490,1049106093593513985,0
1491,1049303227538317317,1
1492,1047464745824145408,0
1493,1046657569115316224,0
1494,1047008804934770688,1
1495,1040495624611876865,2
1496,1048207826299052035,0
1497,1042933241710297089,2
1498,1045396372512542720,1
1499,1049271214928269313,1
1500,1046253205515120640,0
1501,1046077248107876354,2
1502,1045391650762182657,0
1503,1048454910109536256,0
1504,1049318772895612929,2
1505,1037716747380391936,2
1506,1047163558969131009,2
1507,1052621647847538688,2
1508,1047014516377210880,0
1509,1046752987966828544,0
1510,1043528259546296323,2
1511,1044839749649862656,2
1512,1044568418295394309,2
1513,1046758417740828672,0
1514,1046953558216781824,0
1515,1046932438193192961,0
1516,1048403756201771008,1
1517,1049665562106834951,2
1518,1049143436782104576,0
1519,1046752312344137728,0
1520,1046728569240649734,0
1521,1036402923444625409,0
1522,1046267352160116737,1
1523,1047500424813707264,1
1524,1044593633809362944,2
1525,1039983896010665985,2
1526,1045266802471628800,2
1527,1041123717823295489,2
1528,1050413224967974912,2
1529,1048191658938970112,2
1530,1045395993154457602,0
1531,1039957827274661889,2
1532,1046970587996930053,1
1533,1043067308799754240,2
1534,1039593701130084352,2
1535,1049306544607830016,1
1536,1046785693681405952,0
1537,1047461562217353217,0
1538,1045466216570212353,0
1539,1049258624344834048,0
1540,1047404323012005888,1
1541,1046936022385397761,0
1542,1047035623733977089,0
1543,1044716435698839552,2
1544,1047555124732874752,1
1545,1046753079201333250,0
1546,1049105005582725123,0
1547,1048893700825214979,2
1548,1046245819454820352,0
1549,1046799023691247617,0
1550,1049285744253132800,0
1551,1049087313114947584,2
1552,1031854182754660352,2
1553,1046950936642539521,1
1554,1049175467671134208,0
1555,1046784639023681537,1
1556,1046264580119437313,1
1557,1047061278529863680,1
1558,1049155627921158145,0
1559,1047472578330284032,1
1560,1033284097530122240,2
1561,1041694222481584129,2
1562,1049211664879509504,1
1563,1049695987294511105,2
1564,1046924500829396992,1
1565,1036792725675405314,2
1566,1045444640395186176,1
1567,1049293444915646465,1
1568,1049138142224310272,0
1569,1040286485994500096,2
1570,1049282579415945216,0
1571,1045441222410670080,1
1572,1045356068434522112,1
1573,1031951831541469185,2
1574,1046751497155956737,0
1575,1049135661364727808,0
1576,1046750385271181313,2
1577,1047435847501598725,1
1578,1046255753798057984,0
1579,1040620195973357568,2
1580,1043316450910498816,2
1581,1044641572447559681,2
1582,1048891950454194176,2
1583,1036052741695660033,2
1584,1038019050285064192,2
1585,1047541445777866753,1
1586,1045407033007251457,1
1587,1037039543810224128,2
1588,1046958036986810369,0
1589,1046263972117327872,0
1590,1047067158340153344,0
1591,1043288769523118080,2
1592,1048667459669151747,2
1593,1049222981287903232,0
1594,1049147312562470913,0
1595,1049284487669014528,1
1596,1037415526950232064,2
1597,1047510696198635520,0
1598,1042493529807892480,2
1599,1050746128612909056,1
1600,1046730481977511937,0
1601,1046953597299249153,1
1602,1040193689442766849,2
1603,1049217488838414336,0
1604,1037703465194147841,2
1605,1049224026311282688,1
1606,1043152378822836232,2
1607,1046681051572170752,0
1608,1049360414738460673,2
1609,1045340799658086400,2
1610,1045453793570295808,2
1611,1039933219657998337,2
1612,1047059722979950594,0
1613,1046785665726382081,1
1614,1045343055849480192,1
1615,1046759392073404417,0
1616,1047331794197078016,0
1617,1049273449284349952,1
1618,1049162243827552256,1
1619,1046234782248697857,0
1620,1047463432537235462,1
1621,1043759348034535424,2
1622,1039332792503545858,0
1623,1040773900194512896,2
1624,1046694626969694208,0
1625,1045399945614938112,1
1626,1047950736779169797,2
1627,1045403084753707008,1
1628,1047573249582723072,2
1629,1044297102279561216,2
1630,1046234715018153984,0
1631,1032735315688075266,2
1632,1048383503690354690,1
1633,1048783184119431169,2
1634,1032355750927065089,2
1635,1049362803667001344,2
1636,1046758705038012416,1
1637,1040713509703745539,2
1638,1032447318572892160,1
1639,1033099263948087296,2
1640,1049308432988233729,2
1641,1049138633209511936,0
1642,1046241461606461440,0
1643,1046997878823182336,1
1644,1047487031155281920,0
1645,1049301025281249281,0
1646,1046928261006184448,0
1647,1046963949432901632,0
1648,1047055887444185088,1
1649,1033474042181898240,2
1650,1049162789892382725,1
1651,1046735316701401088,1
1652,1033397135641915392,2
1653,1037139346904829953,2
1654,1046773503687643143,0
1655,1049122780623593472,1
1656,1037740148065222656,2
1657,1046711060668076032,0
1658,1036582349008293888,2
1659,1046838643149733888,2
1660,1046700594478477312,0
1661,1049307844166778880,0
1662,1042814688025878529,2
1663,1032309512718430209,2
1664,1046953673685897218,0
1665,1049046708401844224,2
1666,1042732603432992768,2
1667,1049300745332449286,0
1668,1047066001035145216,1
1669,1042153548002279429,2
1670,1045518431003586560,1
1671,1037896616538198018,2
1672,1046768497206808576,0
1673,1046800755909431296,1
1674,1046229955837923328,0
1675,1046774301481992192,1
1676,1046920912623284224,1
1677,1046775018531811333,0
1678,1045036535500935168,2
1679,1046241706109272064,1
1680,1046955421490122755,1
1681,1050752754665316352,0
1682,1047493072827777024,1
1683,1043948112656633857,2
1684,1045438719677861889,1
1685,1038039755529887745,2
1686,1045502495664033792,1
1687,1042188025411891200,2
1688,1045337190073536512,1
1689,1046780050408976384,1
1690,1047063249043251200,0
1691,1047540581319237636,2
1692,1049140821285634049,0
1693,1046226512343707648,1
1694,1047063319130058757,1
1695,1046979292654161921,0
1696,1043129636933312512,2
1697,1037786084783075329,2
1698,1046706084688351232,0
1699,1049299663113900033,0
1700,1049303319833980929,0
1701,1047480347942764544,1
1702,1046721108148391937,0
1703,1044587948971360261,2
1704,1047456957349736448,1
1705,1049239367816859649,1
1706,1045432725518340097,1
1707,1044532403329486848,2
1708,1050732406062403585,1
1709,1047440700504244224,1
1710,1051884429625438208,2
1711,1045419563398180878,1
1712,1048737657549803521,2
1713,1046919774155001856,0
1714,1049312538742218752,1
1715,1049162100176822272,0
1716,1046950991181090816,0
1717,1046924851800363011,0
1718,1046764212146589696,1
1719,1046883706361663488,2
1720,1045492602773098497,1
1721,1045435124723142657,1
1722,1049110554428825600,1
1723,1046746500842295297,0
1724,1052283041836601346,2
1725,1046741175120596992,1
1726,1049304718512668672,0
1727,1045386875144458240,1
1728,1047018467017314304,0
1729,1047501174021267456,2
1730,1043142184864829440,2
1731,1049323497233764352,1
1732,1034605802408038400,2
1733,1051955698337222656,2
1734,1052284278652977153,2
1735,1046922659467026432,0
1736,1044497096555073536,2
1737,1049294271550038016,1
1738,1049465719921041409,2
1739,1046268921916076032,0
1740,1047398590010859520,1
1741,1046943768514088960,0
1742,1046264349621473280,1
1743,1047058786408718337,2
1744,1046948446761050113,1
1745,1046669133000118272,0
1746,1046272782919774208,0
1747,1046263255067512832,0
1748,1045471213043286016,1
1749,1052159374905565185,2
1750,1032110267809849345,2
1751,1047314128283602945,0
1752,1045340392227508224,0
1753,1048384426667900928,1
1754,1046917393245712384,0
1755,1045395360699559937,0
1756,1046966732164911104,0
1757,1045498722187169793,1
1758,1048434392685674496,0
1759,1046759108001640453,1
1760,1045391299870945281,1
1761,1047468632232669184,1
1762,1037411175015899142,2
1763,1041944914588663809,2
1764,1046959454082818049,1
1765,1045402511635611649,1
1766,1046919398475350018,0
1767,1035520191441133568,2
1768,1045497226175418369,0
1769,1042465100681170944,2
1770,1046956816003936257,0
1771,1039307487684583425,2
1772,1048388065096548352,0
1773,1037136099251023874,2
1774,1046773397504573440,0
1775,1045811394409463808,2
1776,1037806864703123456,2
1777,1049150474014941185,0
1778,1050619573374992384,0
1779,1047006876423135232,0
1780,1040928565452189702,2
1781,1045390676760956928,1
1782,1045414621719474178,1
1783,1037729580222742529,2
1784,1049138032845234181,1
1785,1040555883590234113,2
1786,1046938443094401024,0
1787,1046792624244502530,1
1788,1045412171889414145,0
1789,1045422965247152134,0
1790,1045397504534155273,0
1791,1046935738615500800,0
1792,1045460990446514178,0
1793,1045667263494467585,2
1794,1036576046445998080,2
1795,1049284229153132544,2
1796,1045010891610230785,2
1797,1049143007612743687,0
1798,1046775868624965634,1
1799,1046228641573732353,0
1800,1049244526630641664,0
1801,1045512435715776513,1
1802,1046743618961244162,1
1803,1048462036420714496,0
1804,1039929136570146817,2
1805,1046254056409374721,0
1806,1046772617376608256,0
1807,1046949736312393728,0
1808,1034899400693370889,2
1809,1045369214431891456,1
1810,1049159110757892096,1
1811,1036949449367531521,2
1812,1049298918905958400,0
1813,1046789739528048640,1
1814,1045458218045059072,1
1815,1045375669645893632,1
1816,1036769561339617280,2
1817,1047406334977691650,1
1818,1048408571531223041,1
1819,1046995227800743936,0
1820,1046958927118839808,0
1821,1040738532942389248,2
1822,1049091162131386368,2
1823,1049228323233177600,1
1824,1049316251011571713,0
1825,1046980579730829313,0
1826,1046741263427481600,2
1827,1037734840962088967,2
1828,1049298213155602432,0
1829,1033327236819152897,2
1830,1047402806838284288,1
1831,1045499799137603584,1
1832,1046957117209554944,0
1833,1045441931587846144,1
1834,1045527335095623682,1
1835,1037064389357187078,2
1836,1048412258731216897,1
1837,1046232132585164801,1
1838,1047046224178745350,2
1839,1049161910430650368,0
1840,1047543523120218113,0
1841,1045482155407749120,1
1842,1045349815960375297,1
1843,1046759551167533056,1
1844,1046720466034061313,0
1845,1031233786414067713,2
1846,1049289176414347264,1
1847,1047460179988697088,0
1848,1046966711348580355,1
1849,1046227933822693380,1
1850,1049144070185132034,0
1851,1049121387284254721,1
1852,1046264723606589442,0
1853,1046934547819089920,1
1854,1046755238529634309,1
1855,1047032368371064833,0
1856,1047426592048406528,1
1857,1049269668131889153,1
1858,1045403100083867650,1
1859,1049233237200044032,1
1860,1050750178284711938,1
1861,1044205448340082689,2
1862,1046322820542861313,2
1863,1045433297717923840,1
1864,1048415357445316608,1
1865,1049312090178183168,1
1866,1047496912465743873,1
1867,1036615527593136128,2
1868,1049112551232098304,2
1869,1046227421358370818,0
1870,1045360050351550464,1
1871,1052957913504014339,2
1872,1037459430005190656,2
1873,1046230136394305536,1
1874,1050725602565808129,2
1875,1045354215667892224,2
1876,1050745243564412929,1
1877,1038601140173193217,2
1878,1049278309429927937,1
1879,1049187645069377536,1
1880,1039134379459661825,2
1881,1046947253791936513,1
1882,1030897860731125761,1
1883,1049152064096546817,0
1884,1044632626290716673,2
1885,1047468213251002368,1
1886,1053283864674734080,2
1887,1040411998150963201,2
1888,1049313064108085254,0
1889,1030537372256137216,2
1890,1049156820101677058,1
1891,1052548447079948288,2
1892,1046765668585156608,1
1893,1047510124691181568,1
1894,1046935295839690752,2
1895,1049310000617873408,1
1896,1049756386043879424,2
1897,1046949796131614720,0
1898,1046920411928236037,0
1899,1046797817841405953,0
1900,1035543864705208326,2
1901,1033405805092122625,0
1902,1047556966795685889,1
1903,1050716094552596481,1
1904,1033687738351083521,2
1905,1049259663919865856,0
1906,1049284225567006720,1
1907,1049299733741621248,1
1908,1045448980237348865,2
1909,1039181755201343488,2
1910,1046750516061986816,1
1911,1049266161152606208,0
1912,1045460110569611266,0
1913,1049139849930985473,1
1914,1046930198158041089,1
1915,1050324116828549120,2
1916,1046240966124982272,2
1917,1047141656133173248,2
1918,1046950890656210945,0
1919,1046940227758116864,0
1920,1037399970876293120,2
1921,1047476199579164672,0
1922,1045467887123746817,0
1923,1049313015512948736,0
1924,1046969112122073094,0
1925,1049308991300558848,1
1926,1045334233940668416,0
1927,1049108135410130944,1
1928,1046246063949139968,0
1929,1048206419361779712,2
1930,1047504040295374854,1
1931,1049233178756505600,0
1932,1046227876998205440,1
1933,1049282033296572416,0
1934,1046799192180629504,0
1935,1032685580637925376,2
1936,1047028494130135040,2
1937,1045509647732551680,1
1938,1046247008279965696,0
1939,1039886610643464192,2
1940,1030510863860551680,2
1941,1045524508713603073,1
1942,1046742688501043200,0
1943,1039675718333030404,2
1944,1045241636371009536,2
1945,1042813033322635265,2
1946,1049160288082296832,1
1947,1046233317241180160,1
1948,1045341023524851713,0
1949,1047503518540562432,0
1950,1047449818904383488,2
1951,1035888302094733313,2
1952,1050000676598763520,2
1953,1048396284988743680,1
1954,1039247002033377280,1
1955,1046253683753857024,0
1956,1047543749604196352,1
1957,1046915723791163393,1
1958,1033074582595530753,2
1959,1049259247073198081,0
1960,1048205362418110464,1
1961,1041724948283318272,2
1962,1036803283334000640,2
1963,1045616606737518595,2
1964,1049300128346132480,0
1965,1045436763219603456,1
1966,1042555184235335682,2
1967,1052568661775527938,2
1968,1045329892592766976,0
1969,1047448316093616128,0
1970,1049271083264823296,1
1971,1046943748578529280,1
1972,1049177816162549760,0
1973,1045410668541890562,1
1974,1046772195047936000,0
1975,1047430682077741056,1
1976,1037475060297211904,2
1977,1049106572314595328,0
1978,1048604620669575168,2
1979,1037797925756325889,2
1980,1049268973961981957,1
1981,1046771718285447168,2
1982,1046225369207123968,1
1983,1050461033872076800,2
1984,1045404062819262466,1
1985,1043487578433957889,2
1986,1046916849806532610,0
1987,1048170901991247874,2
1988,1040764647815741440,2
1989,1049159758530465794,1
1990,1046785201030991872,0
1991,1049223949291122688,0
1992,1046688865472393221,0
1993,1045330459809517573,0
1994,1048444947454730240,1
1995,1051895205568409606,2
1996,1046254625484156928,0
1997,1049138382591447040,0
1998,1044519376874086400,2
1999,1050771557864402944,1
2000,1049040299069267974,2
2001,1039984665485078528,2
2002,1041324353802170368,2
2003,1047495667902500864,1
2004,1046779391798390786,0
2005,1046914770253860865,0
2006,1049115835678244870,1
2007,1049194634566615040,0
2008,1040854739271999488,2
2009,1045442825419141128,1
2010,1039516410999762944,2
2011,1046952776461377537,0
2012,1039915922910273541,2
2013,1044969612692131840,2
2014,1049143084934684673,0
2015,1050769272627240966,0
2016,1046926856350552064,0
2017,1042458317866582016,2
2018,1049284932328181760,0
2019,1047485194180202496,0
2020,1037024995082428416,2
2021,1039232436369014785,2
2022,1046788915120820224,0
2023,1046972219304370177,0
2024,1045488806827372545,2
2025,1046268530151378945,0
2026,1041129542562144256,2
2027,1045402213982629889,1
2028,1046715545863761921,0
2029,1037065671195156480,2
2030,1037708255378792448,2
2031,1047508745356546048,0
2032,1046272131766587392,0
2033,1049645328276869121,2
2034,1049113079861137408,1
2035,1042044613165572096,1
2036,1034888954972196866,2
2037,1049311998109016070,0
2038,1036677776781320197,2
2039,1047560905435824129,0
2040,1042827112657428481,2
2041,1048210982449893379,0
2042,1049218852591206401,1
2043,1042101455111503872,2
2044,1039961177068105728,2
2045,1047000574095499264,0
2046,1047354637622370304,1
2047,1050765077324926976,1
2048,1045378638936342528,1
2049,1050747004018679809,1
2050,1050776544325656576,2
2051,1048261535984959490,2
2052,1047275035298168832,2
2053,1047538214830051328,1
2054,1050728603690954752,2
2055,1050745273746694150,2
2056,1049109946917408769,0
2057,1039622737269059584,2
2058,1046701194624868353,1
2059,1047319351966273537,0
2060,1049221268749406208,1
2061,1048412266884988928,1
2062,1046950332784414720,1
2063,1049292266370732032,0
2064,1047327283864915970,1
2065,1047409728333201408,1
2066,1049276424992034816,0
2067,1045976652960989185,2
2068,1046773666514493441,1
2069,1039587430976966657,2
2070,1050730556911247360,0
2071,1038790869304967168,2
2072,1046261150483140608,0
2073,1046240984143724544,0
2074,1045851907296768001,2
2075,1045466863906541568,1
2076,1045514693002039298,0
2077,1045409413404790796,1
2078,1035610892233269248,2
2079,1040334621991464961,2
2080,1048385721084628992,1
2081,1045422356255166464,1
2082,1045491107302449152,1
2083,1046229084080988161,0
2084,1037668567062331392,2
2085,1041612884785156096,2
2086,1049419166703267840,2
2087,1050743933087694848,1
2088,1047448917187727360,1
2089,1045402869011304455,1
2090,1050709981450899456,0
2091,1049208606678306816,0
2092,1048410668985139200,0
2093,1049139870285881344,1
2094,1049161019048771584,0
2095,1047507917220536320,1
2096,1049317882616848384,0
2097,1046237027723890688,1
2098,1046948621172781056,0
2099,1046947248226152448,0
2100,1046963472922230784,1
2101,1049312544517775360,0
2102,1040633128992288768,2
2103,1046939445767876608,0
2104,1031930988828536832,2
2105,1046245079755689984,0
2106,1042746193544130560,2
2107,1048396206223835136,0
2108,1046948159396765696,0
2109,1047544713476284417,1
2110,1047054616695853057,0
2111,1046975074681724928,0
2112,1049159040226537473,0
2113,1045456962819936258,0
2114,1046356985317412865,2
2115,1045478444212146176,1
2116,1046016752193130496,2
2117,1046767974894489601,1
2118,1046916962985684994,0
2119,1045363449054654464,2
2120,1036737762282692608,2
2121,1049306923416281088,2
2122,1049154042667196416,0
2123,1046779716080947201,0
2124,1034558653393719297,2
2125,1048384439049441281,0
2126,1045454129517260805,1
2127,1046781163686309889,1
2128,1047019737266491392,0
2129,1049226224999051270,0
2130,1046737646473662469,1
2131,1049753885685047296,2
2132,1049168848065363970,0
2133,1046240610783571969,1
2134,1048454568525352960,2
2135,1048735511647608834,2
2136,1046954725143457794,1
2137,1049208617889685505,1
2138,1048388389941067776,1
2139,1038019307228151808,2
2140,1045501688042442752,0
2141,1038844585533956097,2
2142,1046788813538938885,0
2143,1052590058270875648,2
2144,1047456586913013761,1
2145,1046248608251744256,1
2146,1045502853585022976,0
2147,1043323760181485568,2
2148,1049320706868224006,0
2149,1045333123477766146,1
2150,1045336122296061952,1
2151,1049127100425424896,1
2152,1046919682907934720,0
2153,1051130552764510208,2
2154,1047308501868056576,2
2155,1045349851779780608,2
2156,1046243810987126784,0
2157,1046932687502630912,1
2158,1049286464423559169,1
2159,1049228318149632000,0
2160,1049178424168914945,0
2161,1046951393410584576,0
2162,1048435681796743168,0
2163,1049322311927648257,0
2164,1045238319045640192,2
2165,1047499984046907392,0
2166,1049221583825522688,0
2167,1047054157591564291,0
2168,1046729073366626304,1
2169,1047442956817510401,0
2170,1046953826878705664,1
2171,1042514725488259073,2
2172,1047495567386054656,1
2173,1045389539089543168,1
2174,1047531209658490881,2
2175,1049293509298192385,0
2176,1045454898316406785,0
2177,1046234888503013376,0
2178,1049036642118299648,2
2179,1046768767898988544,1
2180,1046238857749041152,1
2181,1049104465616404480,1
2182,1049141868762738689,0
2183,1038834417387618304,2
2184,1045332790391255045,1
2185,1049159273660526593,0
2186,1052962970643390464,2
2187,1045381991317860353,1
2188,1050754875729108993,1
2189,1049300769160216577,0
2190,1050720180387700737,1
2191,1047161544893771777,2
2192,1044613876799721472,2
2193,1041564665191575553,2
2194,1049312654198812672,1
2195,1046934060956864513,0
2196,1046225619476856839,2
2197,1049155017343729670,0
2198,1050547857785319424,2
2199,1046739388628119552,0
2200,1046977376855515136,1
2201,1032959546376036353,2
2202,1046718305376116736,0
2203,1049294979288449024,1
2204,1046389701228285952,2
2205,1042100176964538368,2
2206,1046142572278632449,2
2207,1045421161444708353,0
2208,1046768886899781633,0
2209,1047418116211392512,1
2210,1046116294922309633,2
2211,1046727895052406785,1
2212,1049268523216904192,0
2213,1037513444717731840,2
2214,1049148087061680128,0
2215,1046275030810677248,1
2216,1048869289695088640,2
2217,1046227984657645568,1
2218,1034714751186677760,2
2219,1049118512617275393,1
2220,1042357404158054401,2
2221,1045507551616552961,0
2222,1046953630870462464,1
2223,1050757423617765377,2
2224,1047555690624110593,1
2225,1042785510618554368,2
2226,1046247188140044288,0
2227,1042458308441980928,2
